cd_os,ds_grupo,vl_quant,vl_preco_unitario
33205481,SUPRIMENTOS MAQUINAS,1.0000,177.1300000
33386603,SUPRIMENTOS MAQUINAS,2.0000,86.1000000
34048122,SUPRIMENTOS MAQUINAS,3.0000,85.9800000
26850492,SUPRIMENTOS MAQUINAS,1.0000,97.1700000
34126242,SUPRIMENTOS MAQUINAS,1.0000,97.2400000
29074868,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
34893310,SUPRIMENTOS MAQUINAS,1.0000,86.0200000
33826448,SUPRIMENTOS MAQUINAS,1.0000,45.2400000
27256531,SUPRIMENTOS MAQUINAS,1.0000,97.6100000
30411892,SUPRIMENTOS MAQUINAS,1.0000,80.3500000
32371664,SUPRIMENTOS MAQUINAS,2.0000,145.3200000
35134578,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
28319867,SUPRIMENTOS MAQUINAS,1.0000,86.0300000
33103321,SUPRIMENTOS MAQUINAS,1.0000,86.4300000
33776424,SUPRIMENTOS MAQUINAS,1.0000,86.3500000
34754795,SUPRIMENTOS MAQUINAS,1.0000,86.0700000
32369440,SUPRIMENTOS MAQUINAS,1.0000,86.0900000
31227331,SUPRIMENTOS MAQUINAS,2.0000,97.5400000
28799342,SUPRIMENTOS MAQUINAS,1.0000,25.6800000
28944281,SUPRIMENTOS MAQUINAS,1.0000,92.5800000
28973408,SUPRIMENTOS MAQUINAS,1.0000,86.3300000
26620364,PEÇAS MAQUINAS,1.0000,198.3300000
35034041,SUPRIMENTOS MAQUINAS,1.0000,133.3900000
28167373,SUPRIMENTOS MAQUINAS,1.0000,465.1300000
27517371,SUPRIMENTOS MAQUINAS,2.0000,86.0300000
33103299,SUPRIMENTOS MAQUINAS,1.0000,86.0900000
28315220,SUPRIMENTOS MAQUINAS,1.0000,97.2800000
31783366,SUPRIMENTOS MAQUINAS,1.0000,97.1600000
34962358,SUPRIMENTOS MAQUINAS,3.0000,250.9400000
34126261,SUPRIMENTOS MAQUINAS,1.0000,97.2400000
28727461,IMOBILIZADOS MAQUINAS,1.0000,4637.8100000
28187972,SUPRIMENTOS MAQUINAS,1.0000,85.9900000
34205656,SUPRIMENTOS MAQUINAS,1.0000,145.3200000
26851468,SUPRIMENTOS MAQUINAS,1.0000,86.3300000
29071184,SUPRIMENTOS MAQUINAS,1.0000,86.0900000
32922988,SUPRIMENTOS MAQUINAS,3.0000,97.2100000
34817604,SUPRIMENTOS MAQUINAS,2.0000,97.6100000
32807357,SUPRIMENTOS MAQUINAS,1.0000,89.4200000
27954255,SUPRIMENTOS MAQUINAS,1.0000,86.3200000
30145498,SUPRIMENTOS MAQUINAS,1.0000,97.6100000
31901094,SUPRIMENTOS MAQUINAS,1.0000,97.6900000
30666854,SUPRIMENTOS MAQUINAS,1.0000,69.9000000
35137727,SUPRIMENTOS MAQUINAS,2.0000,133.4100000
28795850,SUPRIMENTOS MAQUINAS,1.0000,85.9500000
34100950,SUPRIMENTOS MAQUINAS,1.0000,86.0900000
30158614,SUPRIMENTOS MAQUINAS,1.0000,97.6100000
35361977,SUPRIMENTOS MAQUINAS,1.0000,377.3900000
33387956,SUPRIMENTOS MAQUINAS,3.0000,144.7800000
26945467,SUPRIMENTOS MAQUINAS,1.0000,132.8300000
32854002,SUPRIMENTOS MAQUINAS,1.0000,85.9300000
35137834,SUPRIMENTOS MAQUINAS,1.0000,193.6000000
32420378,PEÇAS MAQUINAS,1.0000,396.2400000
28589169,SUPRIMENTOS MAQUINAS,2.0000,144.6900000
31739079,SUPRIMENTOS MAQUINAS,1.0000,132.9900000
28944219,SUPRIMENTOS MAQUINAS,1.0000,133.2100000
34047868,SUPRIMENTOS MAQUINAS,1.0000,97.4900000
33524320,SUPRIMENTOS MAQUINAS,1.0000,97.5800000
35134562,SUPRIMENTOS MAQUINAS,1.0000,193.3700000
34205913,SUPRIMENTOS MAQUINAS,1.0000,97.2300000
34811965,SUPRIMENTOS MAQUINAS,1.0000,132.8400000
34124471,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
33385372,SUPRIMENTOS MAQUINAS,2.0000,97.3200000
28836875,SUPRIMENTOS MAQUINAS,1.0000,144.5800000
32371105,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
30158610,SUPRIMENTOS MAQUINAS,1.0000,591.4600000
27712054,SUPRIMENTOS MAQUINAS,1.0000,495.1900000
30831481,SUPRIMENTOS MAQUINAS,2.0000,152.9900000
34413489,PEÇAS MAQUINAS,1.0000,50.1100000
27821128,PEÇAS MAQUINAS,1.0000,50.1600000
31795511,PEÇAS MAQUINAS,1.0000,50.2600000
28324461,PEÇAS MAQUINAS,1.0000,50.1000000
28307785,PEÇAS MAQUINAS,1.0000,50.0700000
31359444,PEÇAS MAQUINAS,1.0000,1260.6900000
33480350,PEÇAS MAQUINAS,1.0000,1258.4400000
34468260,IMOBILIZADOS MAQUINAS,1.0000,4347.4100000
30158648,SUPRIMENTOS MAQUINAS,1.0000,37.2500000
29077929,SUPRIMENTOS MAQUINAS,1.0000,37.2500000
32923041,SUPRIMENTOS MAQUINAS,2.0000,286.0600000
34469212,IMOBILIZADOS MAQUINAS,1.0000,4168.4600000
34467968,IMOBILIZADOS MAQUINAS,1.0000,4346.7200000
28973920,PEÇAS MAQUINAS,1.0000,21.7600000
29424717,PEÇAS MAQUINAS,1.0000,500.7700000
34469369,IMOBILIZADOS MAQUINAS,1.0000,4349.8200000
31361560,IMOBILIZADOS MAQUINAS,1.0000,4812.2200000
34786154,PEÇAS MAQUINAS,1.0000,1559.5600000
34470402,IMOBILIZADOS MAQUINAS,1.0000,9150.7100000
33398089,PEÇAS MAQUINAS,1.0000,1484.6800000
34467516,IMOBILIZADOS MAQUINAS,1.0000,8775.5800000
28579150,IMOBILIZADOS MAQUINAS,30.0000,13718.0400000
35287973,PEÇAS MAQUINAS,1.0000,1204.0400000
29535518,PEÇAS MAQUINAS,1.0000,397.4500000
28815843,PEÇAS MAQUINAS,1.0000,1412.9400000
34895266,PEÇAS MAQUINAS,1.0000,3705.8400000
31778571,SERVIÇO,1.0000,26.0100000
30003567,PEÇAS MAQUINAS,1.0000,1484.4500000
31641535,PEÇAS MAQUINAS,1.0000,1489.8000000
30792470,PEÇAS MAQUINAS,1.0000,1294.0000000
34470151,IMOBILIZADOS MAQUINAS,1.0000,8817.4200000
35227029,PEÇAS MAQUINAS,1.0000,62.7800000
33093939,IMOBILIZADOS MAQUINAS,1.0000,1183.3300000
34470148,IMOBILIZADOS MAQUINAS,1.0000,8817.4200000
33387165,PEÇAS MAQUINAS,1.0000,81.9300000
28996650,IMOBILIZADOS MAQUINAS,1.0000,3630.2500000
30061082,PEÇAS MAQUINAS,1.0000,260.3000000
35135567,PEÇAS MAQUINAS,1.0000,1673.0000000
29809615,PEÇAS MAQUINAS,1.0000,398.3600000
32923013,PEÇAS MAQUINAS,1.0000,397.8600000
28995256,IMOBILIZADOS MAQUINAS,1.0000,4273.2900000
34468345,IMOBILIZADOS MAQUINAS,1.0000,8115.6200000
34468169,IMOBILIZADOS MAQUINAS,1.0000,6903.3200000
31043274,IMOBILIZADOS MAQUINAS,1.0000,4641.2300000
27282345,IMOBILIZADOS MAQUINAS,1.0000,8259.5200000
28021749,SERVIÇO,1.0000,24.9200000
28266129,PEÇAS MAQUINAS,1.0000,861.0900000
28832133,IMOBILIZADOS MAQUINAS,1.0000,4619.2200000
34468191,IMOBILIZADOS MAQUINAS,1.0000,8786.0400000
28185871,PEÇAS MAQUINAS,3.0000,7.9600000
28274177,SUPRIMENTOS MAQUINAS,1.0000,374.3800000
29190668,SUPRIMENTOS MAQUINAS,1.0000,508.9000000
34467874,IMOBILIZADOS MAQUINAS,1.0000,1254.8500000
33701648,SUPRIMENTOS MAQUINAS,1.0000,232.0800000
33196071,SUPRIMENTOS MAQUINAS,1.0000,329.3900000
31745620,SUPRIMENTOS MAQUINAS,1.0000,649.3900000
31744879,SUPRIMENTOS MAQUINAS,3.0000,281.4400000
30282898,PEÇAS MAQUINAS,1.0000,7.9500000
29151612,PEÇAS MAQUINAS,1.0000,228.5700000
34470327,IMOBILIZADOS MAQUINAS,1.0000,1260.6900000
29006796,SUPRIMENTOS MAQUINAS,2.0000,231.1700000
29110507,SUPRIMENTOS MAQUINAS,1.0000,353.6300000
35213561,SUPRIMENTOS MAQUINAS,1.0000,329.4100000
28948552,SUPRIMENTOS MAQUINAS,4.0000,500.9000000
31018763,IMOBILIZADOS MAQUINAS,1.0000,7891.9800000
34468876,IMOBILIZADOS MAQUINAS,1.0000,1255.5800000
34468976,IMOBILIZADOS MAQUINAS,1.0000,1255.6500000
28870645,SUPRIMENTOS MAQUINAS,1.0000,231.9000000
34047340,SUPRIMENTOS MAQUINAS,1.0000,329.0700000
28023589,SUPRIMENTOS MAQUINAS,1.0000,365.6200000
28482504,PEÇAS MAQUINAS,3.0000,7.9200000
28392486,SUPRIMENTOS MAQUINAS,1.0000,373.2700000
32371538,SUPRIMENTOS MAQUINAS,1.0000,231.3500000
34124600,SUPRIMENTOS MAQUINAS,6.0000,231.2600000
33890356,SUPRIMENTOS MAQUINAS,1.0000,329.1400000
31525167,SUPRIMENTOS MAQUINAS,1.0000,461.3400000
28353603,SUPRIMENTOS MAQUINAS,1.0000,365.1100000
34275879,SUPRIMENTOS MAQUINAS,1.0000,660.0500000
32380142,SUPRIMENTOS MAQUINAS,1.0000,1220.8900000
28741305,SUPRIMENTOS MAQUINAS,1.0000,196.1200000
32368411,SUPRIMENTOS MAQUINAS,6.0000,328.3400000
31228873,SUPRIMENTOS MAQUINAS,1.0000,463.8000000
35381743,SUPRIMENTOS MAQUINAS,3.0000,258.0100000
35135699,SUPRIMENTOS MAQUINAS,6.0000,328.3900000
29911021,PEÇAS MAQUINAS,2.0000,7.9300000
29681400,IMOBILIZADOS MAQUINAS,1.0000,2957.7100000
28630470,SUPRIMENTOS MAQUINAS,2.0000,231.0100000
31308661,SUPRIMENTOS MAQUINAS,2.0000,401.9200000
32924536,SUPRIMENTOS MAQUINAS,1.0000,327.7500000
34470248,IMOBILIZADOS MAQUINAS,1.0000,4356.1100000
34465871,IMOBILIZADOS MAQUINAS,1.0000,3714.0500000
34431821,IMOBILIZADOS MAQUINAS,1.0000,3714.8400000
34468782,IMOBILIZADOS MAQUINAS,1.0000,3716.9000000
32419316,SUPRIMENTOS MAQUINAS,1.0000,131.6600000
29072400,SUPRIMENTOS MAQUINAS,1.0000,131.7500000
31353694,SUPRIMENTOS MAQUINAS,1.0000,87.9700000
34207185,SUPRIMENTOS MAQUINAS,1.0000,122.3100000
34469284,IMOBILIZADOS MAQUINAS,1.0000,4342.6700000
29535729,SUPRIMENTOS MAQUINAS,2.0000,131.6400000
33423900,SUPRIMENTOS MAQUINAS,1.0000,131.8100000
32924250,SUPRIMENTOS MAQUINAS,1.0000,131.6800000
31642041,SUPRIMENTOS MAQUINAS,1.0000,140.6900000
29115886,SUPRIMENTOS MAQUINAS,1.0000,131.7200000
35203551,SUPRIMENTOS MAQUINAS,1.0000,152.2400000
35134367,SUPRIMENTOS MAQUINAS,1.0000,132.0700000
28247861,PEÇAS MAQUINAS,1.0000,257.7300000
34679184,IMOBILIZADOS MAQUINAS,1.0000,1964.0800000
28627440,SUPRIMENTOS MAQUINAS,1.0000,131.8400000
34814841,SUPRIMENTOS MAQUINAS,2.0000,132.3600000
33385108,SUPRIMENTOS MAQUINAS,1.0000,131.8200000
32153032,SUPRIMENTOS MAQUINAS,1.0000,131.5900000
31935973,PEÇAS MAQUINAS,1.0000,0.0000000
28405426,PEÇAS MAQUINAS,1.0000,50.1100000
33804345,PEÇAS MAQUINAS,1.0000,57.2500000
28878398,BENS DIVERSOS,20.0000,6.6300000
28358006,PEÇAS MAQUINAS,1.0000,50.0200000
34633748,PEÇAS MAQUINAS,1.0000,50.1300000
33441283,PEÇAS MAQUINAS,1.0000,50.0300000
31799003,PEÇAS MAQUINAS,1.0000,50.2700000
30416379,IMOBILIZADOS MAQUINAS,1.0000,1142.1000000
33293938,PEÇAS MAQUINAS,1.0000,50.2400000
33031274,PEÇAS MAQUINAS,1.0000,50.1100000
30719009,PEÇAS MAQUINAS,1.0000,50.0700000
34442327,PEÇAS MAQUINAS,1.0000,50.0600000
32157035,PEÇAS MAQUINAS,1.0000,50.2600000
28128359,PEÇAS MAQUINAS,1.0000,50.0600000
29742567,PEÇAS MAQUINAS,1.0000,50.1100000
31008561,PEÇAS MAQUINAS,1.0000,50.2400000
34936522,PEÇAS MAQUINAS,1.0000,50.3000000
27896391,BENS DIVERSOS,20.0000,6.6100000
27780255,PEÇAS MAQUINAS,1.0000,5.1900000
28429990,PEÇAS MAQUINAS,1.0000,50.2600000
32994828,PEÇAS MAQUINAS,1.0000,89.0400000
28589201,PEÇAS MAQUINAS,1.0000,311.2300000
28998738,PEÇAS MAQUINAS,1.0000,50.0700000
33622819,PEÇAS MAQUINAS,1.0000,50.3000000
26175621,BENS DIVERSOS,25.0000,6.6100000
32513554,BENS DIVERSOS,29.0000,6.6100000
26748410,PEÇAS MAQUINAS,1.0000,50.1000000
30851561,PEÇAS MAQUINAS,1.0000,50.0900000
30212367,BENS DIVERSOS,23.0000,6.6100000
33853602,PEÇAS MAQUINAS,1.0000,1004.2800000
34468392,IMOBILIZADOS MAQUINAS,1.0000,4347.8700000
34330477,PEÇAS MAQUINAS,1.0000,714.7700000
34019846,PEÇAS MAQUINAS,1.0000,1004.2500000
27062969,PEÇAS MAQUINAS,1.0000,473.0500000
34468125,IMOBILIZADOS MAQUINAS,1.0000,4347.1800000
34467566,IMOBILIZADOS MAQUINAS,1.0000,4343.3800000
35115424,SUPRIMENTOS MAQUINAS,3.0000,295.5600000
33549528,PEÇAS MAQUINAS,1.0000,717.3500000
29511164,PEÇAS MAQUINAS,1.0000,500.3600000
35049701,PEÇAS MAQUINAS,1.0000,500.5600000
32075750,SUPRIMENTOS MAQUINAS,1.0000,276.8800000
28923922,PEÇAS MAQUINAS,1.0000,1253.7500000
34027185,PEÇAS MAQUINAS,1.0000,1003.0300000
33659704,PEÇAS MAQUINAS,1.0000,1006.3800000
30969534,PEÇAS MAQUINAS,1.0000,501.1100000
29962401,PEÇAS MAQUINAS,1.0000,500.9000000
34469542,IMOBILIZADOS MAQUINAS,1.0000,4169.2300000
34465011,IMOBILIZADOS MAQUINAS,1.0000,4361.2100000
32134760,PEÇAS MAQUINAS,1.0000,62.7900000
34370920,PEÇAS MAQUINAS,1.0000,624.5300000
35298197,PEÇAS MAQUINAS,1.0000,137.9300000
27710299,IMOBILIZADOS MAQUINAS,1.0000,9150.6800000
34466132,IMOBILIZADOS MAQUINAS,1.0000,6919.2000000
35040208,IMOBILIZADOS MAQUINAS,1.0000,1476.6200000
34057492,PEÇAS MAQUINAS,1.0000,1557.3700000
31729552,PEÇAS MAQUINAS,1.0000,1501.8600000
30537373,PEÇAS MAQUINAS,1.0000,81.9300000
34468672,IMOBILIZADOS MAQUINAS,1.0000,9321.2000000
33401263,PEÇAS MAQUINAS,1.0000,1490.0600000
25734096,PEÇAS MAQUINAS,1.0000,455.4200000
34469981,IMOBILIZADOS MAQUINAS,1.0000,6925.0500000
32375890,PEÇAS MAQUINAS,1.0000,1484.6900000
27482087,PEÇAS MAQUINAS,1.0000,1414.7700000
27982487,PEÇAS MAQUINAS,1.0000,822.2500000
28430059,PEÇAS MAQUINAS,1.0000,789.3000000
28987503,PEÇAS MAQUINAS,1.0000,81.9300000
28202343,PEÇAS MAQUINAS,1.0000,81.9300000
34469965,IMOBILIZADOS MAQUINAS,1.0000,8140.0900000
27030053,PEÇAS MAQUINAS,1.0000,1414.2900000
34443715,PEÇAS MAQUINAS,1.0000,50.0600000
27982829,PEÇAS MAQUINAS,1.0000,50.0900000
28784509,PEÇAS MAQUINAS,1.0000,50.0300000
34161997,PEÇAS MAQUINAS,1.0000,50.1100000
33702402,PEÇAS MAQUINAS,1.0000,50.1200000
28361466,IMOBILIZADOS MAQUINAS,1.0000,2380.6800000
34981192,BENS DIVERSOS,18.0000,6.6300000
32081496,BENS DIVERSOS,24.0000,6.6100000
28530568,PEÇAS MAQUINAS,2.0000,5.5500000
28561964,PEÇAS MAQUINAS,1.0000,50.1000000
28509084,PEÇAS MAQUINAS,1.0000,50.1600000
35123547,PEÇAS MAQUINAS,1.0000,50.2500000
34937989,PEÇAS MAQUINAS,1.0000,50.0200000
35028226,BENS DIVERSOS,40.0000,6.6100000
26946120,PEÇAS MAQUINAS,1.0000,318.8700000
32881160,PEÇAS MAQUINAS,1.0000,50.2200000
29776752,PEÇAS MAQUINAS,1.0000,50.2600000
31617354,PEÇAS MAQUINAS,1.0000,50.0900000
31604439,PEÇAS MAQUINAS,1.0000,50.2700000
28782436,IMOBILIZADOS MAQUINAS,1.0000,2215.8800000
34475608,SUPRIMENTOS MAQUINAS,1.0000,18.9000000
28554877,PEÇAS MAQUINAS,1.0000,1003.6100000
34468819,IMOBILIZADOS MAQUINAS,1.0000,4167.4700000
28670210,IMOBILIZADOS MAQUINAS,1.0000,1655.0100000
34793907,PEÇAS MAQUINAS,1.0000,714.7000000
29470866,PEÇAS MAQUINAS,1.0000,20.4500000
34467758,IMOBILIZADOS MAQUINAS,1.0000,4165.1500000
34466631,IMOBILIZADOS MAQUINAS,1.0000,4364.2000000
34817105,SUPRIMENTOS MAQUINAS,3.0000,305.4900000
32011735,PEÇAS MAQUINAS,1.0000,234.1600000
32681246,PEÇAS MAQUINAS,1.0000,501.0200000
30450750,PEÇAS MAQUINAS,1.0000,38.6900000
34468091,IMOBILIZADOS MAQUINAS,1.0000,4347.0600000
31859225,PEÇAS MAQUINAS,4.0000,1485.3500000
33884861,PEÇAS MAQUINAS,1.0000,1558.7900000
27419127,PEÇAS MAQUINAS,1.0000,342.2700000
34466612,IMOBILIZADOS MAQUINAS,1.0000,6930.1600000
30233349,IMOBILIZADOS MAQUINAS,1.0000,4644.0500000
31385383,PEÇAS MAQUINAS,1.0000,399.4000000
29740604,PEÇAS MAQUINAS,1.0000,397.6700000
34962550,PEÇAS MAQUINAS,1.0000,532.1500000
29040796,PEÇAS MAQUINAS,1.0000,2513.1500000
34969021,PEÇAS MAQUINAS,1.0000,1747.0500000
28501303,PEÇAS MAQUINAS,1.0000,12.7200000
27849156,PEÇAS MAQUINAS,1.0000,1484.7200000
35138902,PEÇAS MAQUINAS,1.0000,81.9300000
34466135,IMOBILIZADOS MAQUINAS,1.0000,6919.2000000
30091025,PEÇAS MAQUINAS,1.0000,1412.3400000
31000036,IMOBILIZADOS MAQUINAS,1.0000,4266.8600000
28993413,IMOBILIZADOS MAQUINAS,1.0000,7217.7400000
28293400,PEÇAS MAQUINAS,1.0000,504.0300000
30145325,PEÇAS MAQUINAS,4.0000,1485.5100000
35144026,PEÇAS MAQUINAS,1.0000,81.9300000
34465525,IMOBILIZADOS MAQUINAS,1.0000,2248.3300000
29508511,IMOBILIZADOS MAQUINAS,1.0000,4619.2200000
30050864,PEÇAS MAQUINAS,1.0000,397.6000000
28452033,PEÇAS MAQUINAS,1.0000,81.9300000
34010053,PEÇAS MAQUINAS,1.0000,398.2600000
27311952,PEÇAS MAQUINAS,1.0000,840.7200000
27314678,PEÇAS MAQUINAS,1.0000,81.9300000
28200641,PEÇAS MAQUINAS,1.0000,81.9300000
31092999,PEÇAS MAQUINAS,1.0000,81.9300000
28832042,IMOBILIZADOS MAQUINAS,1.0000,4641.1100000
28979139,PEÇAS MAQUINAS,1.0000,546.8100000
28378695,PEÇAS MAQUINAS,1.0000,2.5200000
28978131,IMOBILIZADOS MAQUINAS,1.0000,1585.3100000
29073269,SUPRIMENTOS MAQUINAS,5.0000,259.3900000
29334367,SUPRIMENTOS MAQUINAS,1.0000,259.4000000
34819171,SUPRIMENTOS MAQUINAS,1.0000,222.7800000
26171608,IMOBILIZADOS MAQUINAS,1.0000,1584.6900000
28488601,SUPRIMENTOS MAQUINAS,1.0000,859.3900000
28139760,IMOBILIZADOS MAQUINAS,1.0000,2262.1100000
28391610,IMOBILIZADOS MAQUINAS,1.0000,1317.2800000
34629983,SUPRIMENTOS MAQUINAS,1.0000,274.2500000
28976586,SUPRIMENTOS MAQUINAS,3.0000,259.5100000
27924077,SUPRIMENTOS MAQUINAS,1.0000,275.6200000
33802383,SUPRIMENTOS MAQUINAS,1.0000,224.9200000
34205452,SUPRIMENTOS MAQUINAS,2.0000,236.4700000
27154164,SUPRIMENTOS MAQUINAS,1.0000,321.2200000
28279754,SUPRIMENTOS MAQUINAS,6.0000,678.0500000
27548869,SUPRIMENTOS MAQUINAS,2.0000,222.6300000
27642083,SUPRIMENTOS MAQUINAS,1.0000,288.7200000
26171617,IMOBILIZADOS MAQUINAS,1.0000,1584.9000000
28741525,IMOBILIZADOS MAQUINAS,1.0000,4637.9300000
29065667,SUPRIMENTOS MAQUINAS,1.0000,259.3600000
33121552,SUPRIMENTOS MAQUINAS,1.0000,274.1300000
31228581,SUPRIMENTOS MAQUINAS,1.0000,222.4000000
35033935,SUPRIMENTOS MAQUINAS,1.0000,222.6000000
26558277,SUPRIMENTOS MAQUINAS,2.0000,222.6100000
29073138,SUPRIMENTOS MAQUINAS,1.0000,259.3800000
27868932,SUPRIMENTOS MAQUINAS,1.0000,274.6800000
30291015,SUPRIMENTOS MAQUINAS,1.0000,593.7800000
33858469,PEÇAS MAQUINAS,1.0000,7.9200000
30144710,SUPRIMENTOS MAQUINAS,1.0000,373.4900000
33391570,SUPRIMENTOS MAQUINAS,1.0000,402.4200000
33701545,SUPRIMENTOS MAQUINAS,1.0000,231.1800000
34133135,SUPRIMENTOS MAQUINAS,1.0000,231.3500000
31386859,SUPRIMENTOS MAQUINAS,1.0000,463.8700000
29312000,SUPRIMENTOS MAQUINAS,2.0000,282.7300000
33264344,PEÇAS MAQUINAS,1.0000,105.7000000
31750085,PEÇAS MAQUINAS,3.0000,7.9500000
34470835,IMOBILIZADOS MAQUINAS,1.0000,5595.2200000
28764953,SUPRIMENTOS MAQUINAS,1.0000,231.2200000
30209058,SUPRIMENTOS MAQUINAS,1.0000,594.1900000
28328716,SUPRIMENTOS MAQUINAS,1.0000,366.6900000
31783645,SUPRIMENTOS MAQUINAS,1.0000,1571.6900000
30048789,SUPRIMENTOS MAQUINAS,1.0000,1090.9800000
30144735,SUPRIMENTOS MAQUINAS,2.0000,353.5600000
28789209,SUPRIMENTOS MAQUINAS,2.0000,348.6700000
33195493,SUPRIMENTOS MAQUINAS,1.0000,328.3100000
31242096,SUPRIMENTOS MAQUINAS,1.0000,463.3600000
32918498,IMOBILIZADOS MAQUINAS,1.0000,1999.8800000
35362539,SUPRIMENTOS MAQUINAS,1.0000,257.8800000
29110425,SUPRIMENTOS MAQUINAS,1.0000,328.0200000
35135441,SUPRIMENTOS MAQUINAS,3.0000,328.3500000
27718086,SUPRIMENTOS MAQUINAS,1.0000,365.2600000
29311677,SUPRIMENTOS MAQUINAS,1.0000,366.5300000
30198140,SUPRIMENTOS MAQUINAS,2.0000,374.6500000
32369466,SUPRIMENTOS MAQUINAS,6.0000,328.3700000
27051700,SUPRIMENTOS MAQUINAS,1.0000,282.9100000
34470521,IMOBILIZADOS MAQUINAS,1.0000,5587.6700000
33701648,SUPRIMENTOS MAQUINAS,3.0000,329.3200000
28948002,SUPRIMENTOS MAQUINAS,1.0000,596.9300000
32686722,PEÇAS MAQUINAS,1.0000,7.9300000
34699041,IMOBILIZADOS MAQUINAS,1.0000,1988.9400000
28391547,SUPRIMENTOS MAQUINAS,1.0000,244.5200000
28630605,SUPRIMENTOS MAQUINAS,3.0000,329.3500000
25936849,SUPRIMENTOS MAQUINAS,1.0000,366.6900000
29190357,SUPRIMENTOS MAQUINAS,2.0000,366.4300000
28372246,SUPRIMENTOS MAQUINAS,1.0000,132.7600000
29071913,SUPRIMENTOS MAQUINAS,1.0000,175.2100000
31228107,SUPRIMENTOS MAQUINAS,2.0000,85.9300000
27854447,SUPRIMENTOS MAQUINAS,2.0000,97.1600000
30143451,SUPRIMENTOS MAQUINAS,2.0000,97.3000000
30053386,PEÇAS MAQUINAS,1.0000,397.1100000
29073106,SUPRIMENTOS MAQUINAS,1.0000,132.9100000
33887156,SUPRIMENTOS MAQUINAS,1.0000,86.1900000
28626840,SUPRIMENTOS MAQUINAS,1.0000,223.1500000
34126179,SUPRIMENTOS MAQUINAS,1.0000,97.1200000
31308456,SUPRIMENTOS MAQUINAS,2.0000,132.9900000
35142971,SUPRIMENTOS MAQUINAS,2.0000,133.4000000
26683833,SUPRIMENTOS MAQUINAS,1.0000,45.4100000
28899935,SUPRIMENTOS MAQUINAS,2.0000,86.3300000
34818342,SUPRIMENTOS MAQUINAS,1.0000,86.0800000
28979383,SUPRIMENTOS MAQUINAS,3.0000,200.5700000
34205207,SUPRIMENTOS MAQUINAS,1.0000,97.6000000
28590118,SUPRIMENTOS MAQUINAS,2.0000,144.6700000
31228509,SUPRIMENTOS MAQUINAS,1.0000,132.9900000
32370521,SUPRIMENTOS MAQUINAS,2.0000,86.0300000
30144283,SUPRIMENTOS MAQUINAS,1.0000,97.2900000
33702298,SUPRIMENTOS MAQUINAS,2.0000,97.6300000
35362008,SUPRIMENTOS MAQUINAS,1.0000,377.3900000
35382296,PEÇAS MAQUINAS,1.0000,627.4000000
28630536,SUPRIMENTOS MAQUINAS,2.0000,125.5300000
28267432,SUPRIMENTOS MAQUINAS,1.0000,97.4800000
27716686,SUPRIMENTOS MAQUINAS,1.0000,98.1600000
34697980,SUPRIMENTOS MAQUINAS,1.0000,97.2300000
30274228,SUPRIMENTOS MAQUINAS,1.0000,51.2400000
30408310,SUPRIMENTOS MAQUINAS,1.0000,76.1700000
28281691,SUPRIMENTOS MAQUINAS,1.0000,465.1300000
31091746,SUPRIMENTOS MAQUINAS,1.0000,85.9700000
28273738,SUPRIMENTOS MAQUINAS,1.0000,97.1500000
28814511,SUPRIMENTOS MAQUINAS,1.0000,51.2900000
30143868,SUPRIMENTOS MAQUINAS,2.0000,97.2600000
30145225,SUPRIMENTOS MAQUINAS,1.0000,97.2800000
34818279,SUPRIMENTOS MAQUINAS,1.0000,97.3200000
28977110,SUPRIMENTOS MAQUINAS,2.0000,212.9400000
32520176,SUPRIMENTOS MAQUINAS,1.0000,86.3600000
33386351,SUPRIMENTOS MAQUINAS,1.0000,97.2400000
31998352,SUPRIMENTOS MAQUINAS,1.0000,133.0400000
34124437,SUPRIMENTOS MAQUINAS,1.0000,725.0200000
34817058,SUPRIMENTOS MAQUINAS,2.0000,86.2400000
31385873,SUPRIMENTOS MAQUINAS,1.0000,97.6000000
31603073,SUPRIMENTOS MAQUINAS,1.0000,196.6500000
28627594,SUPRIMENTOS MAQUINAS,1.0000,125.5100000
31603086,SUPRIMENTOS MAQUINAS,1.0000,97.3200000
31228000,SUPRIMENTOS MAQUINAS,1.0000,86.2200000
34125250,SUPRIMENTOS MAQUINAS,1.0000,97.2800000
28389632,SUPRIMENTOS MAQUINAS,1.0000,196.5300000
28280319,SUPRIMENTOS MAQUINAS,1.0000,373.2100000
30507559,SUPRIMENTOS MAQUINAS,5.0000,352.3100000
34960518,SUPRIMENTOS MAQUINAS,5.0000,329.3200000
35372464,SUPRIMENTOS MAQUINAS,1.0000,1326.0200000
31267894,PEÇAS MAQUINAS,1.0000,38.8800000
28832155,SUPRIMENTOS MAQUINAS,1.0000,232.0600000
28850785,SUPRIMENTOS MAQUINAS,1.0000,274.2100000
29383765,SUPRIMENTOS MAQUINAS,1.0000,231.1800000
32371189,SUPRIMENTOS MAQUINAS,2.0000,231.2400000
30051587,SUPRIMENTOS MAQUINAS,1.0000,501.7600000
28430916,SUPRIMENTOS MAQUINAS,1.0000,596.6300000
32526057,SUPRIMENTOS MAQUINAS,5.0000,328.3800000
